label,sentence
7,熱処理工程焼凖ラインにおいて、引出装置（熱処理炉からトレーに入った製品を取り出す）と引出装置が前後に移動するための構造物（フレーム）の鉄骨との間に頭部をはさまれた。
17,タクシー乗務中、交差点で乗用車と衝突し川に転落した。
2,雑誌を商品棚に並べていたところ、何らかの原因で仰向けに倒れ後頭部を強打した。
6,工場内を歩行中、スクラップ材を運搬中の物上げ装置（ドラグ・ショベルのアタッチメントをフォークグラップルに取り替えたもの）に激突された。
1,木造２階建新築現場において野地板を本どめするための墨出し作業中、軒先（高さ約６ｍ）から墜落した。
17,高速道路料金所に空調設備を取付終了直後、４ｔトラックが料金所に追突して工事に使用していた移動式クレーンに激突し、その反動で移動したクレーンに巻き込まれた。
17,４ｔミキサー車で林道改良工事現場へ向う途中、林道より１４．５ｍ下方の沢に転落した。
5,ジャッキアップした機械設備（約５００kg）を台車に載せる際、ジャッキを降ろしたところバランスが崩れ、設備と床の間に頭部をはさまれた。
4,トラックを坂道に停止させ車止めをセットしていたところ、荷台からガードレール用鉄板（１．２５ｔ）が滑り落ちてきた。
17,業務視察を終え高速道路を走行中、運転を誤り道路左側の防音壁に衝突した。
5,２．８ｔ天井クレーンでスラブ用石材２枚（１８１０kg）を移動させ、玉掛用繊維スリングを外していたところ、石材１枚が倒れ他の石材との間にはさまれた。
7,ビートの泥落とし装置の泥を落としていたところ、操作員が運転開始したため同装置に巻き込まれた。
17,現場から資材センターへ向う途中、電柱に激突した。
17,自家用車で国道を走行中、交差点付近で横断中の歩行者に気付いてハンドルを切ったところ、スリップして対向車線にはみ出し走行してきたトラックと衝突した。
7,２０フィートコンテナを引き取りに行った被災者が岸壁を歩行中、後進してきたトレーラーにひかれた。
1,体育館新築現場において、内部作業用足場を組立てるため部材を持って２階床を移動中、開口部より墜落した。
7,旋盤で作業中、加工物に巻き込まれた。
17,溶接機器を積みトラックで帰社途中、高速道路で豪雨のためスリップし左防壁に激突した。
4,プロゴルフ競技会の専門競技委員としてコース点検のためゴルフカートに乗ってコースを移動中、整理するために張ったロープにカートの後部が引っかかり、ロープを止めていた鉄棒（長さ１２４cm，径１０mm）が飛来してきて顔面に当たった。
5,間伐のため杉の伐採中、蔓の巻き付きにより横の木が根こそぎ倒れて激突した。
5,親企業内において橋型クレーンで６段と５段に積み上げたところ、６段のはいが崩れて５段のはいに当たり、５段のはいが崩れて当たった。
17,高速道路の標識板の清掃作業中、タンクローリーが標識車に追突し、標識車と高所作業車にはさまれた。
16,乗用車のガソリンタンク内からガソリンを抜き取っていたところ、抜き取りポンプの端子に繋いだバッテリーコードの接続クリップが外れ、ショートしてガソリンに引火した。
17,砂利運搬を終え帰社途中、ダンプカーから降り左側へ回り込んだところ、後方から来たダンプカーに追突され跳ね飛ばされた。
17,高速道路の下付近でライン工事中、走行してきたトラックにはねられた。
17,自転車で新聞配達中、国道で乗用車にはねられた。
5,かかり木を処理する際、かかられていた樫の木を切断しようとしたところチェーンソーが木に挟まれて動かなくなり、同僚が横の樫の木（同一株で地上２０cmで分かれている）を伐倒したところ、チェーンソーが挟まれていた木も一緒に倒れ激突された。
1,１０ｔトラックより荷（ロール状の金網）卸し中、荷台上で荷に巻いてあった紐を引っ張ったところ紐が切れ、その反動で荷台から転落した。
1,国道整備工事現場において、基礎抗を設置するための穴（径２．５ｍ，深さ２０ｍ）に設置された梯子を昇降中、梯子とともに墜落した。
7,掘削土連続改良プラント設備の破砕機で砂礫・粘性土を粉砕作業中、プラント設備が停止している間にコンクリート塊を取り除こうと破砕機内に入ったところ、操作員がスイッチを入れたため破砕機に巻き込まれた。
17,休憩室から道路向側の豚舎へ行く途中、道路に停車中の飼料運搬車の前を通ろうとしたところ、突然発進した当該運搬車にひかれた。
7,自動車整備工場内において、１０ｔトラックの荷台を上げ後輪部のトルクロットを交換中、突然荷台が下がってはさまれた。
5,Ｕ字溝敷設のため掘削後の床均し作業中、隣接する既設コンクリートブロック塀が倒壊しその下敷きになった。
7,ベルトコンベヤーをつなぐ支柱のところで、下がってきた鉄製バケット（１ｍ四方）に身体をはさまれた。
17,道路補修調査のため公用車で町道を走行中、道路横の溜池に転落した。
